3.452191901856231079e+11,1.665835074666444397e+11
3.208784644593845215e+11,1.584975855399645386e+11
3.047431757855741577e+11,1.504146283247030640e+11
-1.339413976399590469e+14,-1.340753903475734062e+14
2.520165532955545044e+11,1.301666745778330994e+11
-1.339859247094040156e+14,1.220947110896418152e+11
2.115886061523344116e+11,9.763727791517358398e+10
-1.340304544672687188e+14,-1.341322606093488438e+14
1.670496014153368835e+11,7.739056356295808411e+10
1.386238406900769653e+11,5.702281044046118164e+10
1.142797769961802216e+11,4.074414374490644836e+10
9.401793381603668213e+10,3.265257418258237076e+10
-1.341398941687515156e+14,2.455161174353677368e+10
-1.341642870136846250e+14,-1.341971887353354375e+14
-1.341805110873423438e+14,-1.342012099606921875e+14
1.687612047496050453e+10,1.248644077140502930e+10
6.071160986994987726e+08,4.348972401486216545e+09
-1.568509812981307793e+10,-3.799864513148986816e+09
-2.381002282261420441e+10,-3.767570191778561115e+09
-3.195866301030759430e+10,-7.842146423147300720e+09
-3.603502710585367584e+10,-1.602359687123240852e+10
-4.013512635668313599e+10,-1.602292670973292160e+10
-4.016097643344845581e+10,-1.603314274497341347e+10
-4.430359517390114594e+10,-1.605325311176169205e+10
-4.027350331772812653e+10,-1.198476727450327873e+10
-3.626072511962145996e+10,-1.611669602854594231e+10
-3.226378578867475891e+10,-1.616005107426247025e+10
-2.418421356689709473e+10,-1.211384532379298973e+10
-2.021103771819879532e+10,-8.072091926003697395e+09
-1.215078914239457893e+10,-4.034805305776613712e+09
