1.000000000000000000e+00
-4.757400490017942502e+03
-9.400708960304376888e+03
-1.392752418933759145e+04
-1.833645102475032763e+04
-2.262609839412366637e+04
-2.679507923336456952e+04
-3.084201216689549983e+04
-3.476551969717986503e+04
-3.856422885696764570e+04
-4.223677130356911948e+04
-4.578178395438967709e+04
-4.919790756261550268e+04
-5.248378820250177523e+04
-5.563807548421759566e+04
-5.865942549287785369e+04
-6.154649690250145795e+04
-6.429795378487525159e+04
-6.691246567405306268e+04
-6.938870535269755055e+04
-7.172535136796947336e+04
-7.392108666234539123e+04
-7.597459875212293991e+04
-7.788458053018829378e+04
-7.964972860933076299e+04
-8.126874532692784851e+04
-8.274033722189808032e+04
-8.406321586851737811e+04
-8.523609805443711230e+04
-8.625770533425173198e+04
-8.712676405448277364e+04
